Price,Bedrooms,Bathrooms,SQFT,Price_per_SQFT,House Type,Condition,Built,Remodeled,Suburb,City,Zip Code,Country
"$530,000.00 ",3,1,1340,$395.52 ,House,3,1910,2006,None,Seattle,98105,USA
"$560,000.00 ",3,2,1860,$301.08 ,House,3,1985,0,None,Issaquah,98027,USA
"$775,000.00 ",3,2,2540,$305.12 ,House,4,1905,0,None,Seattle,98144,USA
"$160,000.00 ",2,1,1040,$153.85 ,House,5,1912,0,None,Kent,98032,USA
"$209,950.00 ",3,2,1380,$152.14 ,House,3,1960,2012,None,Federal Way,98003,USA
"$226,500.00 ",3,2,1640,$138.11 ,House,3,1988,2000,None,Covington,98042,USA
"$380,000.00 ",5,2,3000,$126.67 ,House,5,1958,0,None,Seattle,98178,USA
"$409,500.00 ",4,3,2140,$191.36 ,House,3,1968,1997,None,Kenmore,98028,USA
"$690,000.00 ",3,2,1760,$392.05 ,House,4,1942,1982,None,Seattle,98199,USA
"$405,000.00 ",3,2,1660,$243.98 ,House,4,1961,2001,None,Shoreline,98133,USA
"$375,000.00 ",3,3,1830,$204.92 ,House,3,1990,2009,None,Maple Valley,98038,USA
"$794,154.00 ",4,2,2210,$359.35 ,House,4,1954,1979,None,Seattle,98199,USA
"$185,000.00 ",4,1,1490,$124.16 ,House,3,1969,2010,None,Burien,98168,USA
"$245,000.00 ",3,2,1260,$194.44 ,House,3,2005,0,None,Seattle,98133,USA
"$1,532,500.00 ",5,5,4270,$358.90 ,House,3,2007,0,None,Kirkland,98033,USA
"$1,040,000.00 ",4,4,3900,$266.67 ,House,3,2006,0,None,Kirkland,98033,USA
"$425,000.00 ",2,3,1150,$369.57 ,House,3,2008,0,None,Seattle,98103,USA
"$495,000.00 ",4,3,2656,$186.37 ,House,3,2014,0,None,Auburn,98001,USA
"$365,000.00 ",5,3,2410,$151.45 ,House,3,2008,0,None,Seattle,98118,USA
"$417,250.00 ",3,2,1606,$259.81 ,House,3,2009,0,None,Seattle,98125,USA
"$339,950.00 ",2,1,820,$414.57 ,House,3,2006,0,None,Seattle,98103,USA
"$615,000.00 ",2,1,1540,$399.35 ,House,4,1946,1989,None,Seattle,98119,USA
"$403,000.00 ",3,3,2090,$192.82 ,House,3,2012,1912,None,Duvall,98019,USA
"$980,000.00 ",5,3,3160,$310.13 ,House,4,1971,0,None,Mercer Island,98040,USA
"$258,000.00 ",4,2,1730,$149.13 ,House,3,1977,2004,None,Federal Way,98023,USA
"$533,000.00 ",3,1,1670,$319.16 ,House,3,1967,2011,None,Seattle,98115,USA
"$537,500.00 ",4,3,2550,$210.78 ,House,3,2005,0,None,Sammamish,98075,USA
"$830,000.00 ",5,3,3040,$273.03 ,House,5,1968,0,None,Mercer Island,98040,USA
"$712,000.00 ",3,1,1250,$569.60 ,House,4,1900,1971,None,Seattle,98103,USA
"$262,000.00 ",4,3,2020,$129.70 ,House,3,2002,0,None,Algona,98001,USA
"$753,888.00 ",4,3,2660,$283.42 ,House,3,2003,0,None,Issaquah,98029,USA
"$134,000.00 ",2,2,980,$136.73 ,House,3,1922,2003,None,Skykomish,98288,USA
"$402,000.00 ",3,3,1960,$205.10 ,House,4,1977,0,None,Kirkland,98034,USA
"$205,000.00 ",2,1,720,$284.72 ,House,3,1955,2005,None,Seattle,98106,USA
"$553,650.00 ",2,3,1360,$407.10 ,House,3,1997,0,None,Seattle,98112,USA
"$559,950.00 ",2,2,1870,$299.44 ,House,3,2006,0,None,Redmond,98053,USA
"$260,000.00 ",4,2,2130,$122.07 ,House,3,1962,2003,None,Kent,98032,USA
"$270,000.00 ",4,3,1810,$149.17 ,House,3,1994,0,None,Kent,98042,USA
"$295,000.00 ",2,2,2200,$134.09 ,House,3,1973,2013,None,Issaquah,98027,USA
"$719,000.00 ",3,3,1690,$425.44 ,House,4,1928,0,None,Seattle,98116,USA
"$266,000.00 ",3,3,1940,$137.11 ,House,3,1989,0,None,Kent,98030,USA
"$325,900.00 ",4,3,2320,$140.47 ,House,3,2004,2003,None,Kent,98042,USA
"$647,500.00 ",4,2,2060,$314.32 ,House,4,1947,1988,None,Normandy Park,98166,USA
"$1,039,000.00 ",4,1,3410,$304.69 ,House,5,1910,0,None,Seattle,98144,USA
"$569,000.00 ",4,2,2250,$252.89 ,House,3,1980,0,None,Redmond,98053,USA
"$246,000.00 ",3,2,1390,$176.98 ,House,4,1975,0,None,Kent,98031,USA
"$515,000.00 ",2,1,1060,$485.85 ,House,3,1926,2003,None,Seattle,98103,USA
"$207,000.00 ",3,1,1490,$138.93 ,House,4,1954,1979,None,Seattle,98168,USA
"$780,000.00 ",4,2,2480,$314.52 ,House,3,1950,2005,None,Bellevue,98004,USA
"$489,990.00 ",5,2,2440,$200.82 ,House,4,1975,0,None,Kent,98042,USA
"$335,000.00 ",3,2,2240,$149.55 ,House,2,1980,0,None,Auburn,98092,USA
"$295,000.00 ",3,3,1920,$153.65 ,House,3,1993,0,None,Federal Way,98003,USA
"$385,000.00 ",3,2,1890,$203.70 ,House,3,1944,0,None,Seattle,98125,USA
"$350,000.00 ",4,2,2250,$155.56 ,House,4,1940,2001,None,Kent,98030,USA
"$235,000.00 ",2,1,1270,$185.04 ,House,4,1923,0,None,Seattle,98118,USA
"$358,000.00 ",2,2,960,$372.92 ,House,3,1993,0,None,Seattle,98122,USA
"$716,500.00 ",4,3,3290,$217.78 ,House,3,2002,0,None,Sammamish,98075,USA
"$228,000.00 ",4,2,2000,$114.00 ,House,3,1965,1993,None,Seattle,98178,USA
"$405,000.00 ",2,1,1020,$397.06 ,House,4,1948,0,None,Seattle,98177,USA
"$538,000.00 ",4,2,1840,$292.39 ,House,3,1967,2011,None,Redmond,98052,USA
"$530,000.00 ",3,2,1980,$267.68 ,House,4,1973,0,None,Bellevue,98008,USA
"$1,750,000.00 ",6,3,3510,$498.58 ,House,4,1906,1990,None,Seattle,98112,USA
"$636,000.00 ",2,2,1230,$517.07 ,House,5,1925,0,None,Seattle,98119,USA
"$535,000.00 ",4,3,2280,$234.65 ,House,3,2004,2003,None,Woodinville,98077,USA
"$1,500,000.00 ",3,2,2430,$617.28 ,House,4,1952,0,None,Bellevue,98004,USA
"$868,500.00 ",3,3,2920,$297.43 ,House,3,2008,0,None,Renton,98056,USA
"$530,000.00 ",4,3,2280,$232.46 ,House,4,1930,0,None,Seattle,98115,USA
"$450,000.00 ",3,2,1510,$298.01 ,House,3,1954,2005,None,Woodinville,98077,USA
"$230,000.00 ",3,2,950,$242.11 ,House,3,1939,1969,None,Seattle,98108,USA
"$229,000.00 ",3,3,1190,$192.44 ,House,3,2002,0,None,Tukwila,98178,USA
"$437,000.00 ",3,2,1310,$333.59 ,House,4,1976,1992,None,Redmond,98052,USA
"$1,307,000.00 ",5,3,2800,$466.79 ,House,5,1932,2002,None,Seattle,98109,USA
"$595,000.00 ",3,3,1750,$340.00 ,House,4,1991,0,None,Kirkland,98033,USA
"$660,000.00 ",3,2,1320,$500.00 ,House,5,1918,0,None,Seattle,98116,USA
"$347,500.00 ",4,3,2460,$141.26 ,House,3,1989,0,None,Federal Way,98023,USA
"$297,950.00 ",3,2,1240,$240.28 ,House,3,1967,2010,None,Renton,98058,USA
"$245,000.00 ",3,2,1260,$194.44 ,House,4,1955,2009,None,Des Moines,98148,USA
"$543,200.00 ",6,2,2820,$192.62 ,House,5,1940,0,None,Burien,98166,USA
"$1,250,000.00 ",4,3,3820,$327.23 ,House,4,1990,0,None,Mercer Island,98040,USA
"$413,450.00 ",3,3,1540,$268.47 ,House,3,2008,0,None,Seattle,98103,USA
"$330,000.00 ",2,2,1550,$212.90 ,House,2,1972,0,None,Snoqualmie,98065,USA
"$424,500.00 ",3,2,1460,$290.75 ,House,3,1979,2014,None,Redmond,98052,USA
"$230,000.00 ",3,1,1390,$165.47 ,House,4,1960,2001,None,Algona,98001,USA
"$930,000.00 ",3,3,2640,$352.27 ,House,3,1912,2000,None,Seattle,98105,USA
"$349,000.00 ",3,2,1590,$219.50 ,House,3,1988,2000,None,Renton,98059,USA
"$835,000.00 ",4,2,1910,$437.17 ,House,5,1941,0,None,Seattle,98103,USA
"$988,500.00 ",3,3,2015,$490.57 ,House,3,2007,0,None,Burien,98166,USA
"$500,000.00 ",3,2,1410,$354.61 ,House,3,2012,1912,None,Seattle,98103,USA
"$499,000.00 ",2,2,1110,$449.55 ,House,3,2005,0,None,Seattle,98119,USA
"$321,950.00 ",2,1,860,$374.36 ,House,3,2007,0,None,Seattle,98144,USA
"$494,000.00 ",3,3,2310,$213.85 ,House,3,2011,0,None,Kenmore,98028,USA
"$441,750.00 ",2,2,1020,$433.09 ,House,3,2008,0,None,Seattle,98103,USA
"$438,000.00 ",2,1,980,$446.94 ,House,3,2010,0,None,Seattle,98119,USA
"$985,000.00 ",4,2,4230,$232.86 ,House,3,1989,0,None,Woodinville,98077,USA
"$352,000.00 ",3,2,1640,$214.63 ,House,4,1972,0,None,Renton,98059,USA
"$839,900.00 ",4,4,3810,$220.45 ,House,3,2013,1923,None,Renton,98056,USA
"$765,000.00 ",4,3,2790,$274.19 ,House,3,1996,0,None,Issaquah,98027,USA
"$460,000.00 ",4,2,1750,$262.86 ,House,5,1926,0,None,Seattle,98117,USA
"$224,500.00 ",4,1,1430,$156.99 ,House,4,1983,0,None,Auburn,98092,USA
"$254,000.00 ",3,3,1850,$137.30 ,House,3,2003,0,None,Covington,98042,USA
"$255,000.00 ",2,1,960,$265.63 ,House,4,1984,0,None,Vashon,98070,USA
"$610,000.00 ",3,3,2480,$245.97 ,House,4,1976,1992,None,Woodinville,98077,USA
"$920,000.00 ",4,3,3750,$245.33 ,House,3,1976,0,None,Sammamish,98074,USA
"$402,500.00 ",4,3,2600,$154.81 ,House,3,1988,2000,None,Federal Way,98023,USA
"$280,950.00 ",3,2,1390,$202.12 ,House,4,1912,1989,None,Renton,98057,USA
"$604,000.00 ",4,3,2260,$267.26 ,House,3,1989,0,None,Issaquah,98029,USA
"$565,000.00 ",4,2,2470,$228.74 ,House,3,1984,0,None,Lake Forest Park,98155,USA
"$255,000.00 ",2,1,810,$314.81 ,House,1,1928,0,None,Seattle,98146,USA
"$445,000.00 ",4,2,1650,$269.70 ,House,5,1959,0,None,Seattle,98144,USA
"$2,400,000.00 ",3,2,3000,$800.00 ,House,3,2001,0,None,Sammamish,98075,USA
"$195,000.00 ",2,1,720,$270.83 ,House,3,1950,2005,None,Seattle,98178,USA
"$275,000.00 ",3,2,1390,$197.84 ,House,3,1922,2013,None,Fall City,98024,USA
"$387,000.00 ",3,2,1445,$267.82 ,House,3,2003,0,None,Issaquah,98027,USA
"$490,000.00 ",2,1,1840,$266.30 ,House,4,1910,0,None,Seattle,98107,USA
"$505,000.00 ",3,3,2100,$240.48 ,House,3,1999,0,None,Snoqualmie,98065,USA
"$303,500.00 ",3,2,1060,$286.32 ,House,4,1973,0,None,Kirkland,98034,USA
"$270,000.00 ",3,2,1500,$180.00 ,House,5,1953,0,None,Seattle,98125,USA
"$323,000.00 ",4,3,1970,$163.96 ,House,3,1977,2004,None,Renton,98058,USA
"$382,000.00 ",3,3,1410,$270.92 ,House,3,2005,0,None,Seattle,98103,USA
"$1,370,000.00 ",4,3,3720,$368.28 ,House,5,1962,0,None,Bellevue,98006,USA
"$280,000.00 ",4,2,2190,$127.85 ,House,4,1977,0,None,Auburn,98001,USA
"$260,000.00 ",3,2,1920,$135.42 ,House,4,1969,0,None,Federal Way,98023,USA
"$201,500.00 ",3,1,1160,$173.71 ,House,4,1959,0,None,Kent,98032,USA
"$1,157,200.00 ",4,4,5860,$197.47 ,House,4,1996,0,None,Woodinville,98072,USA
"$536,500.00 ",4,2,2000,$268.25 ,House,5,1926,0,None,Seattle,98126,USA
"$248,000.00 ",4,3,2163,$114.66 ,House,3,2006,0,None,Algona,98001,USA
"$532,000.00 ",5,3,3480,$152.87 ,House,4,1976,1992,None,Issaquah,98027,USA
"$580,000.00 ",4,3,2840,$204.23 ,House,3,1998,2006,None,Kenmore,98028,USA
"$463,000.00 ",2,1,1150,$402.61 ,House,4,1905,0,None,Seattle,98112,USA
"$742,500.00 ",4,3,3100,$239.52 ,House,3,1919,1996,None,Seattle,98122,USA
"$260,000.00 ",3,3,1420,$183.10 ,House,4,1963,0,None,Kent,98032,USA
"$590,000.00 ",4,2,2430,$242.80 ,House,3,1993,0,None,Woodinville,98077,USA
"$312,000.00 ",4,2,1930,$161.66 ,House,3,1984,0,None,Kent,98031,USA
"$566,000.00 ",3,2,1660,$340.96 ,House,4,1980,0,None,Redmond,98052,USA
"$511,555.00 ",3,2,1400,$365.40 ,House,4,1963,0,None,Bellevue,98008,USA
"$583,000.00 ",4,3,2660,$219.17 ,House,3,2001,0,None,Redmond,98053,USA
"$290,000.00 ",4,3,2000,$145.00 ,House,4,1968,0,None,Auburn,98001,USA
"$311,100.00 ",4,2,2130,$146.06 ,House,4,1977,0,None,Renton,98055,USA
"$325,000.00 ",3,2,1352,$240.38 ,House,3,2007,0,None,Seattle,98125,USA
"$491,300.00 ",3,2,1750,$280.74 ,House,4,1987,0,None,Sammamish,98074,USA
"$315,000.00 ",5,2,2320,$135.78 ,House,4,1956,0,None,Burien,98166,USA
"$360,000.00 ",2,1,1420,$253.52 ,House,3,1956,2001,None,Renton,98055,USA
"$330,000.00 ",4,3,1940,$170.10 ,House,3,2003,0,None,Renton,98058,USA
"$481,450.00 ",3,2,1410,$341.45 ,House,3,1940,1996,None,Seattle,98117,USA
"$234,950.00 ",3,1,1360,$172.76 ,House,3,1977,2004,None,Black Diamond,98010,USA
"$251,000.00 ",3,2,1220,$205.74 ,House,3,1962,2003,None,North Bend,98045,USA
"$782,000.00 ",4,3,2830,$276.33 ,House,3,1979,2014,None,Bellevue,98004,USA
"$833,000.00 ",4,3,3780,$220.37 ,House,3,1999,0,None,Sammamish,98075,USA
"$542,500.00 ",4,3,2330,$232.83 ,House,4,1978,2000,None,Bellevue,98007,USA
"$851,000.00 ",3,3,3560,$239.04 ,House,3,1987,2000,None,Redmond,98053,USA
"$325,000.00 ",4,2,1470,$221.09 ,House,3,1976,0,None,Ravensdale,98051,USA
"$415,000.00 ",4,2,3060,$135.62 ,House,3,1992,0,None,Ravensdale,98051,USA
"$252,500.00 ",3,1,1030,$245.15 ,House,3,1947,2012,None,Seattle,98125,USA
"$465,000.00 ",4,3,1930,$240.93 ,House,4,1968,0,None,Federal Way,98023,USA
"$336,900.00 ",3,2,1780,$189.27 ,House,4,1979,0,None,Duvall,98019,USA
"$225,000.00 ",3,3,2000,$112.50 ,House,4,1992,0,None,Maple Valley,98038,USA
"$270,000.00 ",3,2,1690,$159.76 ,House,4,1969,0,None,Renton,98059,USA
"$1,702,500.00 ",5,5,5190,$328.03 ,House,3,1987,2000,None,Mercer Island,98040,USA
"$536,000.00 ",3,2,1300,$412.31 ,House,3,1925,1992,None,Seattle,98115,USA
"$585,000.00 ",4,3,2400,$243.75 ,House,4,1982,2011,None,Woodinville,98072,USA
"$445,000.00 ",2,2,1150,$386.96 ,House,3,1940,1996,None,Seattle,98115,USA
"$320,000.00 ",4,2,2310,$138.53 ,House,3,1980,0,None,Renton,98055,USA
"$769,900.00 ",4,4,2730,$282.01 ,House,3,2006,0,None,Seattle,98116,USA
"$557,000.00 ",4,3,2840,$196.13 ,House,3,2012,1912,None,Kenmore,98028,USA
"$212,000.00 ",2,2,1020,$207.84 ,House,3,2004,2003,None,Seattle,98133,USA
"$376,000.00 ",3,2,1340,$280.60 ,House,3,2008,0,None,Seattle,98103,USA
"$800,000.00 ",4,3,3540,$225.99 ,House,3,2007,0,None,Carnation,98014,USA
"$2,238,888.00 ",5,7,7270,$307.96 ,House,3,2010,0,None,Issaquah,98029,USA
"$324,000.00 ",3,2,998,$324.65 ,House,3,2007,0,None,Seattle,98117,USA
"$549,900.00 ",5,3,3060,$179.71 ,House,5,1979,0,None,Seattle,98146,USA
"$320,000.00 ",3,3,2130,$150.23 ,House,3,2003,0,None,Maple Valley,98038,USA
"$875,000.00 ",4,2,2520,$347.22 ,House,3,1921,2007,None,Seattle,98103,USA
"$265,000.00 ",4,1,1940,$136.60 ,House,3,1962,2003,None,Kent,98031,USA
"$394,950.00 ",3,3,1350,$292.56 ,House,3,2006,0,None,Seattle,98136,USA
"$842,500.00 ",4,3,2160,$390.05 ,House,4,1902,0,None,Seattle,98122,USA
"$368,000.00 ",3,3,1370,$268.61 ,House,3,2007,0,None,Seattle,98136,USA
"$1,225,000.00 ",4,5,5420,$226.01 ,House,3,2001,0,None,Redmond,98053,USA
"$885,000.00 ",4,3,2830,$312.72 ,House,3,1995,0,None,Seattle,98105,USA
"$453,246.00 ",3,3,2010,$225.50 ,House,3,2014,0,None,Issaquah,98029,USA
"$927,000.00 ",4,3,3300,$280.91 ,House,3,1953,0,None,Clyde Hill,98004,USA
"$490,000.00 ",2,3,1230,$398.37 ,House,3,2004,2003,None,Seattle,98112,USA
"$341,000.00 ",3,2,1720,$198.26 ,House,4,1952,0,None,Shoreline,98155,USA
"$235,000.00 ",1,1,810,$290.12 ,House,5,1941,0,None,Seattle,98126,USA
"$1,200,000.00 ",3,2,1560,$769.23 ,House,4,1928,0,None,Mercer Island,98040,USA
"$560,000.00 ",3,2,2560,$218.75 ,House,3,1986,0,None,Auburn,98092,USA
"$900,000.00 ",4,3,4700,$191.49 ,House,3,1978,0,None,Bellevue,98005,USA
"$255,000.00 ",2,1,1220,$209.02 ,House,3,1910,2006,None,Seattle,98126,USA
"$1,575,000.00 ",5,3,3650,$431.51 ,House,4,1975,0,None,Bellevue,98004,USA
"$876,650.00 ",3,3,2170,$403.99 ,House,5,1928,1970,None,Mercer Island,98040,USA
"$540,000.00 ",4,2,2540,$212.60 ,House,3,1990,2009,None,Duvall,98019,USA
"$350,000.00 ",2,1,910,$384.62 ,House,4,1906,1990,None,Seattle,98118,USA
"$750,000.00 ",4,3,2980,$251.68 ,House,3,2000,0,None,Bellevue,98006,USA
"$582,000.00 ",4,2,2120,$274.53 ,House,3,1951,1994,None,Seattle,98117,USA
"$1,315,000.00 ",4,4,3460,$380.06 ,House,3,2004,2003,None,Seattle,98103,USA
"$372,500.00 ",5,3,2480,$150.20 ,House,3,2004,2003,None,Seattle,98178,USA
"$410,000.00 ",3,2,2200,$186.36 ,House,3,1987,2000,None,Maple Valley,98038,USA
"$360,000.00 ",4,2,1730,$208.09 ,House,5,1943,0,None,Seattle,98106,USA
"$1,015,000.00 ",3,3,2920,$347.60 ,House,4,1954,1983,None,Seattle,98116,USA
"$225,000.00 ",3,1,990,$227.27 ,House,4,1966,0,None,Renton,98058,USA
"$647,000.00 ",4,3,3040,$212.83 ,House,3,1999,0,None,Sammamish,98074,USA
"$950,000.00 ",5,3,4530,$209.71 ,House,4,2003,0,None,Woodinville,98077,USA
"$185,000.00 ",3,2,1370,$135.04 ,House,4,1961,2001,None,Auburn,98092,USA
"$335,000.00 ",3,3,1940,$172.68 ,House,3,2004,2003,None,Renton,98058,USA
"$210,000.00 ",3,3,1040,$201.92 ,House,3,2004,2003,None,Seattle,98118,USA
"$522,000.00 ",4,2,1800,$290.00 ,House,4,1980,0,None,Kirkland,98033,USA
"$770,000.00 ",3,2,1720,$447.67 ,House,3,1954,2014,None,Seattle,98122,USA
"$499,950.00 ",3,1,980,$510.15 ,House,3,1941,1994,None,Seattle,98115,USA
"$751,000.00 ",4,3,3110,$241.48 ,House,3,2004,2003,None,Redmond,98052,USA
"$330,000.00 ",5,3,2100,$157.14 ,House,3,2013,1923,None,Burien,98168,USA
"$465,000.00 ",3,2,2020,$230.20 ,House,4,1956,0,None,Kirkland,98033,USA
"$850,000.00 ",4,2,2350,$361.70 ,House,4,1961,2001,None,Mercer Island,98040,USA
"$947,500.00 ",4,2,3290,$287.99 ,House,4,1968,0,None,Mercer Island,98040,USA
"$302,000.00 ",5,2,2180,$138.53 ,House,3,1986,0,None,Maple Valley,98038,USA
"$500,000.00 ",2,2,1290,$387.60 ,House,3,2007,0,None,Seattle,98107,USA
"$201,000.00 ",3,1,1460,$137.67 ,House,4,1969,0,None,Kent,98042,USA
"$265,000.00 ",2,1,1290,$205.43 ,House,3,2008,0,None,Redmond,98053,USA
"$870,300.00 ",4,3,2350,$370.34 ,House,4,1910,0,None,Seattle,98103,USA
"$339,000.00 ",3,1,1080,$313.89 ,House,4,1955,2009,None,Shoreline,98155,USA
"$690,000.00 ",4,3,2670,$258.43 ,House,4,1989,0,None,Issaquah,98029,USA
"$788,000.00 ",4,3,3680,$214.13 ,House,3,2003,0,None,Issaquah,98027,USA
"$315,275.00 ",3,2,1440,$218.94 ,House,3,1951,1994,None,Seattle,98125,USA
"$505,000.00 ",4,2,1940,$260.31 ,House,5,1922,1956,None,Seattle,98122,USA
"$368,000.00 ",3,1,1280,$287.50 ,House,3,1968,1997,None,Woodinville,98072,USA
"$947,500.00 ",3,3,2980,$317.95 ,House,5,1917,0,None,Burien,98166,USA
"$156,000.00 ",3,1,970,$160.82 ,House,3,1959,1989,None,Federal Way,98003,USA
"$610,000.00 ",4,3,2110,$289.10 ,House,4,1930,0,None,Seattle,98136,USA
"$420,000.00 ",2,3,1480,$283.78 ,House,3,2009,0,None,Redmond,98052,USA
"$192,000.00 ",2,1,700,$274.29 ,House,3,1953,0,None,Normandy Park,98166,USA
"$910,000.00 ",3,2,2700,$337.04 ,House,4,1962,0,None,Seattle,98115,USA
"$1,300,000.00 ",4,3,2330,$557.94 ,House,3,1918,0,None,Seattle,98112,USA
"$1,346,400.00 ",5,2,3380,$398.34 ,House,4,1963,0,None,Clyde Hill,98004,USA
"$840,000.00 ",4,3,2600,$323.08 ,House,3,1936,0,None,Seattle,98109,USA
"$300,000.00 ",2,2,1360,$220.59 ,House,3,1975,0,None,Seattle,98177,USA
"$505,000.00 ",4,3,2780,$181.65 ,House,3,1978,0,None,Kirkland,98034,USA
"$110,000.00 ",3,1,1250,$88.00 ,House,5,1945,0,None,Maple Valley,98038,USA
"$746,000.00 ",3,3,2620,$284.73 ,House,3,1992,0,None,Bellevue,98006,USA
"$211,000.00 ",3,2,1350,$156.30 ,House,5,1941,0,None,Burien,98166,USA
"$675,000.00 ",4,3,2400,$281.25 ,House,4,1964,0,None,Seattle,98107,USA
"$734,200.00 ",4,3,2760,$266.01 ,House,5,1928,1970,None,Seattle,98107,USA
"$1,225,000.00 ",4,2,3070,$399.02 ,House,3,1976,0,None,Mercer Island,98040,USA
"$615,000.00 ",2,2,2040,$301.47 ,House,4,1919,1990,None,Vashon,98070,USA
"$630,000.00 ",4,2,1770,$355.93 ,House,5,1911,1981,None,Seattle,98199,USA
"$1,264,000.00 ",4,4,3490,$362.18 ,House,3,2012,1912,None,Bellevue,98004,USA
"$301,500.00 ",2,2,830,$363.25 ,House,3,2005,0,None,Seattle,98136,USA
"$369,000.00 ",2,3,980,$376.53 ,House,3,2009,0,None,Seattle,98116,USA
"$635,000.00 ",3,3,1570,$404.46 ,House,3,2010,0,None,Seattle,98103,USA
"$1,033,888.00 ",4,3,3270,$316.17 ,House,3,2014,0,None,Redmond,98052,USA
"$383,000.00 ",4,3,2160,$177.31 ,House,3,2010,0,None,Maple Valley,98038,USA
"$1,050,000.00 ",4,4,3280,$320.12 ,House,3,2008,0,None,Kirkland,98033,USA
"$455,000.00 ",4,3,3360,$135.42 ,House,3,2001,0,None,Renton,98058,USA
"$819,900.00 ",5,3,3150,$260.29 ,House,3,2013,1923,None,Redmond,98052,USA
"$625,000.00 ",3,4,1810,$345.30 ,House,4,2009,0,None,Seattle,98122,USA
"$651,000.00 ",4,3,2740,$237.59 ,House,3,1993,0,None,Sammamish,98074,USA
"$480,000.00 ",5,5,3830,$125.33 ,House,3,1976,0,None,Woodinville,98077,USA
"$757,000.00 ",3,3,3190,$237.30 ,House,3,2007,0,None,Issaquah,98029,USA
"$460,000.00 ",3,2,2350,$195.74 ,House,3,1977,2004,None,Kenmore,98028,USA
"$267,345.00 ",4,2,2510,$106.51 ,House,4,1972,0,None,Federal Way,98023,USA
"$530,000.00 ",2,2,1680,$315.48 ,House,3,2006,0,None,Redmond,98053,USA
"$449,500.00 ",3,2,1770,$253.95 ,House,4,1954,1979,None,Shoreline,98133,USA
"$289,000.00 ",3,1,1090,$265.14 ,House,5,1981,0,None,Renton,98056,USA
"$373,000.00 ",5,3,3001,$124.29 ,House,3,2006,0,None,Kent,98030,USA
"$525,000.00 ",5,3,2450,$214.29 ,House,3,1994,0,None,Seattle,98117,USA
"$777,000.00 ",3,3,3610,$215.24 ,House,3,2003,0,None,Issaquah,98027,USA
"$550,000.00 ",4,2,2250,$244.44 ,House,5,1956,0,None,Bellevue,98005,USA
"$523,000.00 ",3,2,1240,$421.77 ,House,4,1957,2001,None,Bellevue,98008,USA
"$628,000.00 ",4,2,2260,$277.88 ,House,3,1958,2004,None,Seattle,98115,USA
"$581,000.00 ",4,2,2090,$277.99 ,House,4,1963,0,None,Redmond,98052,USA
"$245,000.00 ",5,2,2020,$121.29 ,House,3,1962,2003,None,Seattle,98168,USA
"$415,000.00 ",3,2,1960,$211.73 ,House,5,1911,1984,None,Seattle,98108,USA
"$1,895,000.00 ",5,2,3120,$607.37 ,House,4,1969,0,None,Yarrow Point,98004,USA
"$225,000.00 ",3,2,1250,$180.00 ,House,3,1967,2011,None,Kent,98030,USA
"$287,000.00 ",3,2,1490,$192.62 ,House,4,1987,0,None,Duvall,98019,USA
"$799,200.00 ",6,3,2890,$276.54 ,House,3,1906,2014,None,Seattle,98102,USA
"$239,950.00 ",3,1,1900,$126.29 ,House,4,1942,1982,None,Auburn,98001,USA
"$591,000.00 ",3,2,1680,$351.79 ,House,5,1922,1956,None,Seattle,98122,USA
"$700,000.00 ",3,3,2030,$344.83 ,House,4,1975,0,None,Bellevue,98008,USA
"$475,000.00 ",4,3,3740,$127.01 ,House,3,2004,2003,None,Renton,98058,USA
"$575,000.00 ",3,2,1580,$363.92 ,House,4,1951,1999,None,Seattle,98118,USA
"$771,000.00 ",3,2,1780,$433.15 ,House,4,1927,0,None,Seattle,98122,USA
"$155,000.00 ",2,1,910,$170.33 ,House,3,1943,2002,None,Seattle,98118,USA
"$550,000.00 ",7,4,3440,$159.88 ,House,3,1970,2014,None,Seattle,98103,USA
"$645,000.00 ",3,3,1740,$370.69 ,House,4,1975,0,None,Bellevue,98008,USA
"$464,000.00 ",5,3,3400,$136.47 ,House,4,1959,0,None,Shoreline,98133,USA
"$1,050,000.00 ",4,3,4400,$238.64 ,House,3,2003,0,None,Sammamish,98075,USA
"$350,000.00 ",3,3,2010,$174.13 ,House,3,1977,2004,None,Vashon,98070,USA
"$591,000.00 ",4,2,2710,$218.08 ,House,4,1977,0,None,Woodinville,98077,USA
"$2,555,000.00 ",4,3,5300,$482.08 ,House,2,1923,0,None,Seattle,98105,USA
"$717,000.00 ",3,2,1310,$547.33 ,House,3,1956,2001,None,Seattle,98117,USA
"$225,000.00 ",4,2,1950,$115.38 ,House,3,1939,1969,None,SeaTac,98188,USA
"$225,000.00 ",3,1,1040,$216.35 ,House,3,1947,2012,None,Seattle,98168,USA
"$345,000.00 ",3,2,1090,$316.51 ,House,3,1968,1997,None,Kirkland,98034,USA
"$230,000.00 ",2,1,650,$353.85 ,House,4,1931,0,None,Seattle,98133,USA
"$385,000.00 ",3,2,1480,$260.14 ,House,3,1943,2002,None,Seattle,98146,USA
"$90,000.00 ",2,1,790,$113.92 ,House,3,1973,2013,None,Kirkland,98034,USA
"$860,000.00 ",4,3,3560,$241.57 ,House,3,1986,0,None,Bellevue,98004,USA
"$675,000.00 ",4,3,3000,$225.00 ,House,3,2006,0,None,Newcastle,98056,USA
"$975,000.00 ",4,3,3490,$279.37 ,House,3,2000,0,None,Bellevue,98006,USA
